case_id,variant_id,question_id,skill,answer_type,gold_answer,pred_answer,gold_decision,pred_decision,answer_correct,decision_correct,evidence_precision,evidence_recall,evidence_f1,missing_information_correct,unsupported_evidence_rate
procurement_002,B,Q11,insufficient_information,boolean,false,false,insufficient_information,insufficient_information,True,True,0.0,0.0,0.0,True,0.0
procurement_002,B,Q12,insufficient_information,boolean,false,false,insufficient_information,insufficient_information,True,True,0.0,0.0,0.0,True,0.0
procurement_002,B,Q13,threshold_calculation,money,300000,500000,direct_purchase_limit_applies,sufficient_information,False,,0.5,0.5,0.5,True,0.5
procurement_002,B,Q14,threshold_calculation,money,160000,160000,excess_amount,sufficient_information,True,,1.0,1.0,1.0,True,0.0
procurement_002,B,Q15,final_status,status,competitive_procedure_required,direct_purchase,competitive_procedure_required,direct_purchase_permitted,False,False,0.2857142857142857,1.0,0.4444444444444445,True,0.7142857142857143
authority_003,A,Q1,signatory_extraction,status,director_ural_branch,директор Уральского филиала Смирнов Игорь Петрович,signed_by_branch_director,approved,False,,1.0,1.0,1.0,True,0.0
authority_003,B,Q1,signatory_extraction,status,director_ural_branch,директор Уральского филиала Смирнов Игорь Петрович,signed_by_branch_director,approved,False,,1.0,1.0,1.0,True,0.0
authority_003,A,Q10,execution_confirmation,boolean,true,true,act_confirms_transfer,act_confirms_transfer,True,True,0.5,1.0,0.6666666666666666,True,0.5
authority_003,B,Q10,execution_confirmation,boolean,true,true,act_confirms_transfer,act_confirms_transfer,True,True,0.5,1.0,0.6666666666666666,True,0.5
authority_003,A,Q11,post_execution_logic,boolean,false,true,post_execution_does_not_confirm_subject_scope,post_execution_does_not_confirm_subject_scope,False,True,1.0,0.5,0.6666666666666666,True,0.0
authority_003,B,Q11,post_execution_logic,boolean,false,true,post_execution_does_not_confirm_subject_scope,post_execution_does_not_confirm_subject_scope,False,True,1.0,0.5,0.6666666666666666,True,0.0
authority_003,A,Q12,ceo_confirmation,boolean,false,false,presented_power_of_attorney_is_sufficient,additional_authority_basis_required,True,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,0.3333333333333333
authority_003,B,Q12,ceo_confirmation,boolean,true,false,additional_authority_basis_required,additional_authority_basis_required,False,True,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,0.3333333333333333
authority_003,A,Q13,authority_document,status,power_of_attorney,Доверенность,power_of_attorney_is_controlling_document,approved,False,,1.0,0.5,0.6666666666666666,True,0.0
authority_003,B,Q13,authority_document,status,power_of_attorney,Доверенность,power_of_attorney_is_controlling_document,approved,False,,1.0,0.5,0.6666666666666666,True,0.0
authority_003,A,Q14,signing_status,status,signed_within_presented_authority,Подписан,signed_within_presented_authority,signed_within_presented_authority,False,True,0.3333333333333333,0.5,0.4,True,0.6666666666666666
authority_003,B,Q14,signing_status,status,signed_outside_presented_authority,Подписан,signed_outside_presented_authority,signed_within_presented_authority,False,False,0.3333333333333333,0.5,0.4,True,0.6666666666666666
authority_003,A,Q15,authority_factor,status,no_mismatch,Сумма,all_relevant_power_of_attorney_parameters_match,subject_scope_mismatch,False,False,0.5,0.5,0.5,True,0.5
authority_003,B,Q15,authority_factor,status,subject_scope,Сумма,subject_scope_mismatch,subject_scope_mismatch,False,True,0.5,0.5,0.5,True,0.5
authority_003,A,Q16,authority_conclusion,boolean,true,true,authorized_for_this_deal,authorized_for_this_deal,True,True,0.5,0.5,0.5,True,0.5
authority_003,B,Q16,authority_conclusion,boolean,false,true,not_authorized_for_this_deal,authorized_for_this_deal,False,False,0.5,0.5,0.5,True,0.5
authority_003,A,Q2,subject_extraction,status,supply_of_network_equipment_for_ural_branch,поставка сетевого оборудования для Уральского филиала,network_equipment_supply_contract,approved,False,,0.0,0.0,0.0,True,1.0
authority_003,B,Q2,subject_extraction,status,supply_of_network_equipment_for_ural_branch,поставка сетевого оборудования для Уральского филиала,network_equipment_supply_contract,approved,False,,0.0,0.0,0.0,True,1.0
authority_003,A,Q3,amount_extraction,money,1180000,1180000,contract_amount_1180000,approved,True,,0.0,0.0,0.0,True,1.0
authority_003,B,Q3,amount_extraction,money,1180000,1180000,contract_amount_1180000,approved,True,,0.0,0.0,0.0,True,1.0
authority_003,A,Q4,temporal_extraction,boolean,true,true,poa_valid_on_contract_date,not_poa_valid_on_contract_date,True,False,0.5,0.5,0.5,True,0.5
authority_003,B,Q4,temporal_extraction,boolean,true,true,poa_valid_on_contract_date,not_poa_valid_on_contract_date,True,False,0.5,0.5,0.5,True,0.5
authority_003,A,Q5,limit_check,boolean,true,true,power_of_attorney_limit_respected,not_power_of_attorney_limit_respected,True,False,0.5,0.5,0.5,True,0.5
authority_003,B,Q5,limit_check,boolean,true,true,power_of_attorney_limit_respected,not_power_of_attorney_limit_respected,True,False,0.5,0.5,0.5,True,0.5
authority_003,A,Q6,authority_scope,boolean,true,true,within_poa_subject_scope,within_poa_subject_scope,True,True,0.5,0.5,0.5,True,0.5
authority_003,B,Q6,authority_scope,boolean,false,true,outside_poa_subject_scope,within_poa_subject_scope,False,False,0.5,0.5,0.5,True,0.5
authority_003,A,Q7,authority_scope,boolean,true,true,within_presented_authority,within_presented_authority,True,True,0.5,0.5,0.5,True,0.5
authority_003,B,Q7,authority_scope,boolean,false,true,outside_presented_authority,within_presented_authority,False,False,0.5,0.5,0.5,True,0.5
authority_003,A,Q8,authority_vs_approval,boolean,false,false,approval_sheet_not_enough_for_authority,approval_sheet_not_enough_for_authority,True,True,0.5,0.5,0.5,True,0.5
authority_003,B,Q8,authority_vs_approval,boolean,false,false,approval_sheet_not_enough_for_authority,approval_sheet_not_enough_for_authority,True,True,0.5,0.5,0.5,True,0.5
authority_003,A,Q9,authority_vs_signature,boolean,false,false,signature_alone_not_proof_of_authority,signature_alone_not_proof_of_authority,True,True,0.5,0.5,0.5,True,0.5
authority_003,B,Q9,authority_vs_signature,boolean,false,false,signature_alone_not_proof_of_authority,signature_alone_not_proof_of_authority,True,True,0.5,0.5,0.5,True,0.5
acceptance_004,A,Q1,executor_extraction,status,ООО «ПроектЛаб»,ООО «ПроектЛаб»,executor_projectlab,confirmed,True,,1.0,1.0,1.0,True,0.0
acceptance_004,B,Q1,executor_extraction,status,ООО «ПроектЛаб»,ООО «ПроектЛаб»,executor_projectlab,confirmed,True,,1.0,1.0,1.0,True,0.0
acceptance_004,A,Q2,amount_extraction,money,780000,780000,service_fee_780000,confirmed,True,,1.0,1.0,1.0,True,0.0
acceptance_004,B,Q2,amount_extraction,money,780000,780000,service_fee_780000,confirmed,True,,1.0,1.0,1.0,True,0.0
acceptance_004,A,Q3,subject_extraction,status,network_infrastructure_assessment_and_technical_report,"Обследование сетевой инфраструктуры заказчика, подготовка технического отчёта и рекомендаций по результатам обследования",service_subject,confirmed,False,,0.5,1.0,0.6666666666666666,True,0.5
acceptance_004,B,Q3,subject_extraction,status,network_infrastructure_assessment_and_technical_report,"Исполнитель обязуется провести обследование сетевой инфраструктуры заказчика, подготовить технический отчёт и рекомендации по результатам обследования",service_subject,confirmed,False,,1.0,1.0,1.0,True,0.0
acceptance_004,A,Q4,delivery_confirmation,boolean,true,true,report_prepared_and_delivered,confirmed,True,,0.5,1.0,0.6666666666666666,True,0.5
acceptance_004,B,Q4,delivery_confirmation,boolean,true,true,report_prepared_and_delivered,confirmed,True,,1.0,1.0,1.0,True,0.0
acceptance_004,A,Q5,correspondence_extraction,boolean,false,false,substantive_comments_not_recorded,confirmed,True,,1.0,1.0,1.0,True,0.0
acceptance_004,B,Q5,correspondence_extraction,boolean,false,false,substantive_comments_not_recorded,confirmed,True,,1.0,1.0,1.0,True,0.0
acceptance_004,A,Q6,acceptance_status,boolean,true,true,act_signed_by_both,act_signed_by_both,True,True,1.0,1.0,1.0,True,0.0
acceptance_004,B,Q6,acceptance_status,boolean,false,true,act_signed_by_executor_only,act_signed_by_both,False,False,1.0,1.0,1.0,True,0.0
acceptance_004,A,Q7,formal_acceptance,boolean,true,true,acceptance_formalized,acceptance_formalized,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,B,Q7,formal_acceptance,boolean,false,true,acceptance_not_formalized,acceptance_formalized,False,False,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,A,Q8,payment_basis,boolean,true,true,payment_basis_confirmed,payment_basis_confirmed,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,B,Q8,payment_basis,boolean,false,true,payment_basis_not_confirmed,payment_basis_confirmed,False,False,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,A,Q9,invoice_logic,boolean,false,false,invoice_alone_not_acceptance,invoice_alone_not_acceptance,True,True,0.5,0.5,0.5,True,0.5
acceptance_004,B,Q9,invoice_logic,boolean,false,false,invoice_alone_not_acceptance,invoice_alone_not_acceptance,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,A,Q10,internal_request_logic,boolean,false,false,payment_request_not_signature_substitute,payment_request_not_signature_substitute,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,B,Q10,internal_request_logic,boolean,false,false,payment_request_not_signature_substitute,payment_request_not_signature_substitute,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,A,Q11,report_extraction,boolean,true,true,report_confirms_result_preparation,technical_report_confirms_result,True,,1.0,1.0,1.0,True,0.0
acceptance_004,B,Q11,report_extraction,boolean,true,true,report_confirms_result_preparation,report_confirms_result_preparation,True,,1.0,1.0,1.0,True,0.0
acceptance_004,A,Q12,correspondence_vs_act,boolean,false,false,no_comments_not_proof_of_signature,no_comments_not_proof_of_signature,True,True,1.0,1.0,1.0,True,0.0
acceptance_004,B,Q12,correspondence_vs_act,boolean,false,false,no_comments_not_proof_of_signature,no_comments_not_proof_of_signature,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,A,Q13,controlling_document,status,acceptance_act,Акт сдачи-приёмки,acceptance_act_is_controlling_document,confirmed,False,,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,B,Q13,controlling_document,status,acceptance_act,Акт сдачи-приёмки,acceptance_act_is_controlling_document,confirmed,False,,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,A,Q14,final_status,status,result_delivered_and_formally_accepted,"Приёмка услуг завершена, оплата возможна",result_delivered_and_formally_accepted,result_delivered_and_formally_accepted,False,True,0.5,0.3333333333333333,0.4,True,0.5
acceptance_004,B,Q14,final_status,status,result_delivered_but_acceptance_not_formalized,Приёмка услуг завершена,result_delivered_but_acceptance_not_formalized,result_delivered_and_formally_accepted,False,False,1.0,0.3333333333333333,0.5,True,0.0
acceptance_004,A,Q15,signature_before_payment,boolean,true,true,customer_signature_present_in_payment_package,customer_signature_present_in_payment_package,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,B,Q15,signature_before_payment,boolean,false,false,customer_signature_missing_in_payment_package,customer_signature_missing_in_payment_package,True,True,1.0,0.5,0.6666666666666666,True,0.0
acceptance_004,A,Q16,completion_status,boolean,true,true,acceptance_procedure_completed,acceptance_procedure_completed,True,True,1.0,0.3333333333333333,0.5,True,0.0
acceptance_004,B,Q16,completion_status,boolean,false,true,acceptance_procedure_not_completed,acceptance_procedure_completed,False,False,1.0,0.16666666666666666,0.2857142857142857,True,0.0
notice_005,A,Q1,executor_extraction,status,ООО «ОблакоСервис»,ООО «ОблакоСервис»,executor_oblakoservice,confirmed,True,,1.0,1.0,1.0,True,0.0
notice_005,B,Q1,executor_extraction,status,ООО «ОблакоСервис»,ООО «ОблакоСервис»,executor_oblakoservice,confirmed,True,,1.0,1.0,1.0,True,0.0
notice_005,A,Q2,subject_extraction,status,managed_backup_services,"управляемое резервное копирование корпоративных данных заказчика и сопровождение работ, связанных с восстановлением копий по запросу",managed_backup_services,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,B,Q2,subject_extraction,status,managed_backup_services,"управляемое резервное копирование корпоративных данных заказчика и сопровождение работ, связанных с восстановлением копий по запросу",managed_backup_services,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,A,Q3,date_extraction,date,2026-10-31,3110-06-20,initial_term_ends_2026_10_31,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,B,Q3,date_extraction,date,2026-10-31,3110-06-20,initial_term_ends_2026_10_31,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,A,Q4,date_extraction,date,2026-10-18,1810-06-20,notice_dated_2026_10_18,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,B,Q4,date_extraction,date,2026-10-18,1810-06-20,notice_dated_2026_10_18,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,A,Q5,dispatch_timing,boolean,true,false,notice_sent_by_deadline,not_notice_sent_by_deadline,False,False,0.3333333333333333,0.5,0.4,True,0.6666666666666666
notice_005,B,Q5,dispatch_timing,boolean,true,false,notice_sent_by_deadline,not_notice_sent_by_deadline,False,False,0.3333333333333333,0.5,0.4,True,0.6666666666666666
notice_005,A,Q6,receipt_timing,boolean,true,false,notice_received_in_time,notice_received_late,False,False,0.25,0.5,0.3333333333333333,True,0.75
notice_005,B,Q6,receipt_timing,boolean,false,false,notice_received_late,notice_received_late,True,True,0.25,0.5,0.3333333333333333,True,0.75
notice_005,A,Q7,renewal_logic,boolean,false,false,auto_renewal_not_triggered,auto_renewal_not_triggered,True,True,0.4,1.0,0.5714285714285715,True,0.6
notice_005,B,Q7,renewal_logic,boolean,true,false,auto_renewal_triggered,auto_renewal_not_triggered,False,False,0.4,1.0,0.5714285714285715,True,0.6
notice_005,A,Q8,payment_basis,boolean,false,true,november_payment_basis_absent,november_payment_basis_present,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,0.3333333333333333
notice_005,B,Q8,payment_basis,boolean,true,true,november_payment_basis_present,november_payment_basis_present,True,True,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,0.3333333333333333
notice_005,A,Q9,internal_memo_logic,boolean,false,false,internal_memo_not_termination_notice,internal_memo_not_termination_notice,True,True,1.0,1.0,1.0,True,0.0
notice_005,B,Q9,internal_memo_logic,boolean,false,false,internal_memo_not_termination_notice,internal_memo_not_termination_notice,True,True,1.0,1.0,1.0,True,0.0
notice_005,A,Q10,dispatch_email_logic,boolean,false,false,dispatch_email_not_timely_receipt_proof,dispatch_email_not_timely_receipt_proof,True,True,0.5,0.5,0.5,True,0.5
notice_005,B,Q10,dispatch_email_logic,boolean,false,false,dispatch_email_not_timely_receipt_proof,dispatch_email_not_timely_receipt_proof,True,True,0.5,0.5,0.5,True,0.5
notice_005,A,Q11,contract_term,boolean,true,true,contract_in_force_in_october,contract_active_in_october,True,,0.2,1.0,0.33333333333333337,True,0.8
notice_005,B,Q11,contract_term,boolean,true,true,contract_in_force_in_october,contract_active_in_october,True,,0.2,1.0,0.33333333333333337,True,0.8
notice_005,A,Q12,controlling_document,status,delivery_confirmation,D2,delivery_confirmation_is_controlling_document,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,B,Q12,controlling_document,status,delivery_confirmation,D2,delivery_confirmation_is_controlling_document,confirmed,False,,1.0,1.0,1.0,True,0.0
notice_005,A,Q13,status_conclusion,status,expired_without_renewal,договор завершён,expired_without_renewal,expired_without_renewal,False,True,0.4,1.0,0.5714285714285715,True,0.6
notice_005,B,Q13,status_conclusion,status,automatically_renewed,договор завершён,automatically_renewed,expired_without_renewal,False,False,0.4,1.0,0.5714285714285715,True,0.6
notice_005,A,Q14,internal_request_logic,boolean,false,false,payment_request_not_contract_proof,payment_request_not_contract_proof,True,True,0.5,1.0,0.6666666666666666,True,0.5
notice_005,B,Q14,internal_request_logic,boolean,false,false,payment_request_not_contract_proof,payment_request_not_contract_proof,True,True,0.5,1.0,0.6666666666666666,True,0.5
notice_005,A,Q15,invoice_logic,boolean,false,false,november_invoice_not_payable,november_invoice_not_payable,True,True,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,0.3333333333333333
notice_005,B,Q15,invoice_logic,boolean,true,false,november_invoice_payable,november_invoice_not_payable,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,True,0.3333333333333333
notice_005,A,Q16,overall_conclusion,boolean,false,false,contract_not_active_in_november,contract_not_active_in_november,True,True,0.4,1.0,0.5714285714285715,True,0.6
notice_005,B,Q16,overall_conclusion,boolean,true,false,contract_active_in_november,contract_not_active_in_november,False,False,0.4,1.0,0.5714285714285715,True,0.6
reconciliation_006,A,Q1,supplier_extraction,status,ООО «СеверТех»,ООО «СеверТех»,supplier_severtekh,insufficient_information,True,,0.0,0.0,0.0,True,1.0
reconciliation_006,B,Q1,supplier_extraction,status,ООО «СеверТех»,ООО «СеверТех»,supplier_severtekh,insufficient_information,True,,0.0,0.0,0.0,True,1.0
reconciliation_006,A,Q2,amount_extraction,money,32000,32000,unit_price_32000,insufficient_information,True,,0.0,0.0,0.0,True,1.0
reconciliation_006,B,Q2,amount_extraction,money,32000,32000,unit_price_32000,insufficient_information,True,,0.0,0.0,0.0,True,1.0
reconciliation_006,A,Q3,quantity_extraction,integer,50,50,order_quantity_50,insufficient_information,True,,0.5,1.0,0.6666666666666666,True,0.5
reconciliation_006,B,Q3,quantity_extraction,integer,50,50,order_quantity_50,insufficient_information,True,,0.5,1.0,0.6666666666666666,True,0.5
reconciliation_006,A,Q4,amount_extraction,money,1600000,1600000,order_total_1600000,not_order_total_1600000,True,False,0.0,0.0,0.0,True,1.0
reconciliation_006,B,Q4,amount_extraction,money,1600000,1600000,order_total_1600000,not_order_total_1600000,True,False,0.0,0.0,0.0,True,1.0
reconciliation_006,A,Q5,amount_extraction,money,32000,32000,invoice_unit_price_32000,insufficient_information,True,,1.0,1.0,1.0,True,0.0
reconciliation_006,B,Q5,amount_extraction,money,32000,32000,invoice_unit_price_32000,insufficient_information,True,,0.0,0.0,0.0,True,1.0
reconciliation_006,A,Q6,invoice_reconciliation,boolean,true,true,invoice_quantity_matches_order,invoice_quantity_matches_order,True,True,1.0,0.5,0.6666666666666666,True,0.0
reconciliation_006,B,Q6,invoice_reconciliation,boolean,false,false,invoice_quantity_does_not_match_order,invoice_quantity_does_not_match_order,True,True,0.0,0.0,0.0,True,1.0
reconciliation_006,A,Q7,invoice_reconciliation,boolean,true,true,invoice_total_matches_order_total,invoice_total_matches_order_total,True,True,0.5,0.5,0.5,True,0.5
reconciliation_006,B,Q7,invoice_reconciliation,boolean,false,false,invoice_total_does_not_match_order_total,invoice_total_does_not_match_order_total,True,True,0.0,0.0,0.0,True,1.0
